날짜,공매도,매수,비중
2002-02-18,0,241463,0.0
2002-02-19,300,180863,0.17
2002-02-20,0,175762,0.0
2002-02-21,0,217742,0.0
2002-02-22,0,268235,0.0
2002-02-25,300,222440,0.13
2002-02-26,0,200550,0.0
2002-02-27,0,225209,0.0
2002-02-28,0,192372,0.0
2002-03-04,0,484570,0.0
2002-03-05,0,361753,0.0
2002-03-06,0,191349,0.0
2002-03-07,0,181383,0.0
2002-03-08,0,160448,0.0
2002-03-11,0,166737,0.0
2002-03-12,0,161314,0.0
2002-03-13,0,209849,0.0
2002-03-14,0,340370,0.0
2002-03-15,0,195985,0.0
2002-03-18,0,176894,0.0
2002-03-19,0,305132,0.0
2002-03-20,500,319783,0.16
2002-03-21,500,465331,0.11
2002-03-22,500,428396,0.12
2002-03-25,0,206303,0.0
2002-03-26,0,196492,0.0
2002-03-27,0,239118,0.0
2002-03-28,0,224131,0.0
2002-03-29,0,167073,0.0
2002-04-01,0,271177,0.0
2002-04-02,0,242005,0.0
2002-04-03,0,397215,0.0
2002-04-04,0,247918,0.0
2002-04-08,0,230178,0.0
2002-04-09,0,124730,0.0
2002-04-10,0,167275,0.0
2002-04-11,0,1431284,0.0
2002-04-12,0,220140,0.0
2002-04-15,0,186032,0.0
2002-04-16,0,162184,0.0
2002-04-17,0,341076,0.0
2002-04-18,0,189725,0.0
2002-04-19,0,196618,0.0
2002-04-22,0,264810,0.0
2002-04-23,0,186539,0.0
2002-04-24,0,99608,0.0
2002-04-25,0,133145,0.0
2002-04-26,0,189028,0.0
2002-04-29,0,229105,0.0
2002-04-30,0,172519,0.0
2002-05-02,0,149981,0.0
2002-05-03,0,244592,0.0
2002-05-06,0,203454,0.0
2002-05-07,0,251716,0.0
2002-05-08,0,314343,0.0
2002-05-09,0,413489,0.0
2002-05-10,0,297629,0.0
2002-05-13,0,293823,0.0
2002-05-14,0,286080,0.0
2002-05-15,0,204710,0.0
2002-05-16,0,149082,0.0
2002-05-17,0,240061,0.0
2002-05-20,0,269957,0.0
2002-05-21,0,282282,0.0
2002-05-22,0,205212,0.0
2002-05-23,0,334129,0.0
2002-05-24,0,262316,0.0
2002-05-27,0,203323,0.0
2002-05-28,0,164250,0.0
2002-05-29,0,265091,0.0
2002-05-30,0,228935,0.0
2002-05-31,0,181883,0.0
2002-06-03,0,106554,0.0
2002-06-04,0,147571,0.0
2002-06-05,0,150092,0.0
2002-06-07,0,217286,0.0
2002-06-10,0,123578,0.0
2002-06-11,0,116604,0.0
2002-06-12,0,282342,0.0
2002-06-14,0,162580,0.0
2002-06-17,0,135669,0.0
2002-06-18,0,135020,0.0
2002-06-19,0,263240,0.0
2002-06-20,0,157202,0.0
2002-06-21,0,139681,0.0
2002-06-24,0,126493,0.0
2002-06-25,0,167932,0.0
2002-06-26,0,319798,0.0
2002-06-27,0,164563,0.0
2002-06-28,0,224610,0.0
2002-07-02,0,209861,0.0
2002-07-03,0,182257,0.0
2002-07-04,0,165352,0.0
2002-07-05,0,245856,0.0
2002-07-08,0,258580,0.0
2002-07-09,0,188941,0.0
2002-07-10,0,145146,0.0
2002-07-11,0,222713,0.0
2002-07-12,0,195110,0.0
2002-07-15,0,224761,0.0
2002-07-16,0,318148,0.0
2002-07-18,0,186344,0.0
2002-07-19,0,322593,0.0
2002-07-22,0,252890,0.0
