날짜,공매도,매수,비중
2001-07-26,0,879410,0.0
2001-07-27,0,385190,0.0
2001-07-30,0,272090,0.0
2001-07-31,0,417840,0.0
2001-08-01,20000,732580,2.73
2001-08-02,0,434500,0.0
2001-08-03,0,991430,0.0
2001-08-06,0,268950,0.0
2001-08-07,0,519770,0.0
2001-08-08,0,839000,0.0
2001-08-09,0,430190,0.0
2001-08-10,0,186220,0.0
2001-08-13,0,645790,0.0
2001-08-14,0,1895210,0.0
2001-08-16,0,2131310,0.0
2001-08-17,0,595310,0.0
2001-08-20,0,400130,0.0
2001-08-21,0,456260,0.0
2001-08-22,0,849310,0.0
2001-08-23,0,519790,0.0
2001-08-24,0,714280,0.0
2001-08-27,0,1077920,0.0
2001-08-28,0,290590,0.0
2001-08-29,0,888110,0.0
2001-08-30,0,767940,0.0
2001-08-31,0,568450,0.0
2001-09-03,0,995360,0.0
2001-09-04,0,499350,0.0
2001-09-05,0,603840,0.0
2001-09-06,0,342090,0.0
2001-09-07,0,505930,0.0
2001-09-10,0,228710,0.0
2001-09-11,0,169890,0.0
2001-09-12,0,1057590,0.0
2001-09-13,0,878760,0.0
2001-09-14,0,647850,0.0
2001-09-17,0,518820,0.0
2001-09-18,0,1063180,0.0
2001-09-19,0,1368830,0.0
2001-09-20,0,553790,0.0
2001-09-21,0,354320,0.0
2001-09-24,0,324950,0.0
2001-09-25,0,625170,0.0
2001-09-26,0,169030,0.0
2001-09-27,0,1188330,0.0
2001-09-28,0,724570,0.0
2001-10-04,0,969530,0.0
2001-10-05,0,634420,0.0
2001-10-08,0,570960,0.0
2001-10-09,0,870990,0.0
2001-10-10,0,676590,0.0
2001-10-11,0,1473800,0.0
2001-10-12,0,761730,0.0
2001-10-15,0,257350,0.0
2001-10-16,0,401690,0.0
2001-10-17,0,1262800,0.0
2001-10-18,0,448950,0.0
2001-10-19,0,266650,0.0
2001-10-22,0,227080,0.0
2001-10-23,0,305100,0.0
2001-10-24,0,562800,0.0
2001-10-25,0,260200,0.0
2001-10-26,0,265000,0.0
2001-10-29,0,376870,0.0
2001-10-30,0,561670,0.0
2001-10-31,0,372160,0.0
2001-11-01,0,436260,0.0
2001-11-02,0,450390,0.0
2001-11-05,0,761400,0.0
2001-11-06,0,318560,0.0
2001-11-07,0,245670,0.0
2001-11-08,0,843440,0.0
2001-11-09,0,965880,0.0
2001-11-12,0,694750,0.0
2001-11-13,0,475790,0.0
2001-11-14,0,907230,0.0
2001-11-15,0,581950,0.0
2001-11-16,0,459970,0.0
2001-11-19,0,1021490,0.0
2001-11-20,0,579370,0.0
2001-11-21,0,399770,0.0
2001-11-22,0,460630,0.0
2001-11-23,0,1188140,0.0
2001-11-26,0,3192970,0.0
2001-11-27,10,1730230,0.0
2001-11-28,0,1023250,0.0
2001-11-29,0,887500,0.0
2001-11-30,0,752550,0.0
2001-12-03,0,534460,0.0
2001-12-04,0,572460,0.0
2001-12-05,0,920580,0.0
2001-12-06,0,1487820,0.0
2001-12-07,0,795630,0.0
2001-12-10,0,498230,0.0
2001-12-11,0,426020,0.0
2001-12-12,0,616970,0.0
2001-12-13,0,656140,0.0
