날짜,공매도,매수,비중
2002-11-01,0,22730,0.0
2002-11-04,0,19260,0.0
2002-11-05,0,16713,0.0
2002-11-06,0,15410,0.0
2002-11-07,0,12340,0.0
2002-11-08,0,15730,0.0
2002-11-11,0,9110,0.0
2002-11-12,0,13330,0.0
2002-11-13,0,11350,0.0
2002-11-14,0,7723,0.0
2002-11-15,0,11582,0.0
2002-11-18,0,13740,0.0
2002-11-19,0,24110,0.0
2002-11-20,0,31823,0.0
2002-11-21,0,39633,0.0
2002-11-22,0,15602,0.0
2002-11-25,0,12332,0.0
2002-11-26,0,18970,0.0
2002-11-27,0,10828,0.0
2002-11-28,0,13680,0.0
2002-11-29,0,3650,0.0
2002-12-02,0,20880,0.0
2002-12-03,0,35213,0.0
2002-12-04,0,11540,0.0
2002-12-05,0,31500,0.0
2002-12-06,0,15580,0.0
2002-12-09,0,10590,0.0
2002-12-10,0,6710,0.0
2002-12-11,0,25450,0.0
2002-12-12,0,16320,0.0
2002-12-13,0,16083,0.0
2002-12-16,0,4980,0.0
2002-12-17,0,8321,0.0
2002-12-18,0,21560,0.0
2002-12-20,0,12943,0.0
2002-12-23,0,17470,0.0
2002-12-24,0,12430,0.0
2002-12-26,0,7180,0.0
2002-12-27,0,6070,0.0
2002-12-30,0,8230,0.0
2003-01-02,0,3240,0.0
2003-01-03,0,9710,0.0
2003-01-06,0,6280,0.0
2003-01-07,0,9962,0.0
2003-01-08,0,3640,0.0
2003-01-09,0,9200,0.0
2003-01-10,0,16500,0.0
2003-01-13,0,6300,0.0
2003-01-14,0,4370,0.0
2003-01-15,0,3830,0.0
2003-01-16,0,1860,0.0
2003-01-17,0,2920,0.0
2003-01-20,0,10680,0.0
2003-01-21,0,14330,0.0
2003-01-22,0,24910,0.0
2003-01-23,0,3370,0.0
2003-01-24,0,6300,0.0
2003-01-27,0,3980,0.0
2003-01-28,0,20790,0.0
2003-01-29,0,7720,0.0
2003-01-30,0,3330,0.0
2003-02-03,0,5130,0.0
2003-02-04,0,900,0.0
2003-02-05,0,1920,0.0
2003-02-06,0,3670,0.0
2003-02-07,0,4890,0.0
2003-02-10,0,5220,0.0
2003-02-11,0,9780,0.0
2003-02-12,0,1490,0.0
2003-02-13,0,5720,0.0
2003-02-14,0,2270,0.0
2003-02-17,0,4100,0.0
2003-02-18,0,4850,0.0
2003-02-19,0,2600,0.0
2003-02-20,0,1910,0.0
2003-02-21,0,2650,0.0
2003-02-24,0,9510,0.0
2003-02-25,0,3740,0.0
2003-02-26,0,2710,0.0
2003-02-27,0,2100,0.0
2003-02-28,0,4190,0.0
2003-03-03,0,2020,0.0
2003-03-04,0,4660,0.0
2003-03-05,0,3520,0.0
2003-03-06,0,3390,0.0
2003-03-07,0,3140,0.0
2003-03-10,0,710,0.0
