날짜,공매도,매수,비중
2003-02-11,0,776944,0.0
2003-02-12,0,753110,0.0
2003-02-13,0,523459,0.0
2003-02-14,0,284330,0.0
2003-02-17,0,820131,0.0
2003-02-18,0,865734,0.0
2003-02-19,0,576224,0.0
2003-02-20,0,639971,0.0
2003-02-21,0,569198,0.0
2003-02-24,0,647941,0.0
2003-02-25,0,480498,0.0
2003-02-26,0,403315,0.0
2003-02-27,0,584793,0.0
2003-02-28,0,268361,0.0
2003-03-03,0,283890,0.0
2003-03-04,0,320512,0.0
2003-03-05,0,380876,0.0
2003-03-06,0,621089,0.0
2003-03-07,0,460943,0.0
2003-03-10,0,609184,0.0
2003-03-11,0,5230647,0.0
2003-03-12,0,771930,0.0
2003-03-13,0,515825,0.0
2003-03-14,0,591442,0.0
2003-03-17,17800,452888,3.93
2003-03-18,0,986665,0.0
2003-03-19,0,575706,0.0
2003-03-20,0,1281349,0.0
2003-03-21,0,2034866,0.0
2003-03-24,0,1035102,0.0
2003-03-25,0,787813,0.0
2003-03-26,0,1684645,0.0
2003-03-27,0,413931,0.0
2003-03-28,0,919722,0.0
2003-03-31,0,650980,0.0
2003-04-01,0,402480,0.0
2003-04-02,0,603066,0.0
2003-04-03,0,769295,0.0
2003-04-04,0,632590,0.0
2003-04-07,0,2020781,0.0
2003-04-08,0,1302314,0.0
2003-04-09,0,1340330,0.0
2003-04-10,0,2454471,0.0
2003-04-11,0,1432340,0.0
2003-04-14,0,1251905,0.0
2003-04-15,0,2499138,0.0
2003-04-16,0,1657894,0.0
2003-04-17,0,811690,0.0
2003-04-18,0,738528,0.0
2003-04-21,0,1114840,0.0
2003-04-22,0,508120,0.0
2003-04-23,0,960353,0.0
2003-04-24,0,504177,0.0
2003-04-25,0,1078094,0.0
2003-04-28,0,415858,0.0
2003-04-29,0,1189373,0.0
2003-04-30,0,485895,0.0
2003-05-02,0,456072,0.0
2003-05-06,0,572952,0.0
2003-05-07,0,1548618,0.0
2003-05-09,0,1335213,0.0
2003-05-12,0,1265009,0.0
2003-05-13,0,931162,0.0
2003-05-14,0,526333,0.0
2003-05-15,0,731430,0.0
2003-05-16,0,815825,0.0
2003-05-19,0,573999,0.0
2003-05-20,0,433577,0.0
2003-05-21,0,407132,0.0
2003-05-22,0,524715,0.0
2003-05-23,0,435209,0.0
2003-05-26,0,671699,0.0
2003-05-27,0,468012,0.0
2003-05-28,0,916389,0.0
2003-05-29,0,554715,0.0
2003-05-30,0,496255,0.0
2003-06-02,0,1454437,0.0
2003-06-03,0,532459,0.0
2003-06-04,0,500268,0.0
2003-06-05,0,959190,0.0
2003-06-09,0,948454,0.0
2003-06-10,0,508196,0.0
2003-06-11,0,612633,0.0
2003-06-12,0,609952,0.0
2003-06-13,0,996645,0.0
2003-06-16,0,824433,0.0
